Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Hombres;12 Galicia;De 16 a 19 años;2015T3;4,8
Hombres;12 Galicia;De 16 a 19 años;2015T2;5,7
Hombres;12 Galicia;De 16 a 19 años;2015T1;4,2
Hombres;12 Galicia;De 16 a 19 años;2014T4;4,4
Hombres;12 Galicia;De 16 a 19 años;2014T3;4,9
Hombres;12 Galicia;De 16 a 19 años;2014T2;4,7
Hombres;12 Galicia;De 16 a 19 años;2014T1;5,1
Hombres;12 Galicia;De 16 a 19 años;2013T4;4,4
Hombres;12 Galicia;De 16 a 19 años;2013T3;4,8
Hombres;12 Galicia;De 16 a 19 años;2013T2;4,4
Hombres;12 Galicia;De 16 a 19 años;2013T1;5,2
Hombres;12 Galicia;De 16 a 19 años;2012T4;5
Hombres;12 Galicia;De 16 a 19 años;2012T3;6,6
Hombres;12 Galicia;De 16 a 19 años;2012T2;7,6
Hombres;12 Galicia;De 16 a 19 años;2012T1;7,3
Hombres;12 Galicia;De 16 a 19 años;2011T4;8
Hombres;12 Galicia;De 16 a 19 años;2011T3;9,3
Hombres;12 Galicia;De 16 a 19 años;2011T2;9,6
Hombres;12 Galicia;De 16 a 19 años;2011T1;9,9
Hombres;12 Galicia;De 16 a 19 años;2010T4;8,1
Hombres;12 Galicia;De 16 a 19 años;2010T3;12,6
Hombres;12 Galicia;De 16 a 19 años;2010T2;10,6
Hombres;12 Galicia;De 16 a 19 años;2010T1;9,1
Hombres;12 Galicia;De 16 a 19 años;2009T4;10,8
Hombres;12 Galicia;De 16 a 19 años;2009T3;13,6
Hombres;12 Galicia;De 16 a 19 años;2009T2;12,6
Hombres;12 Galicia;De 16 a 19 años;2009T1;14,4
Hombres;12 Galicia;De 16 a 19 años;2008T4;11,8
Hombres;12 Galicia;De 16 a 19 años;2008T3;16,8
Hombres;12 Galicia;De 16 a 19 años;2008T2;13,7
Hombres;12 Galicia;De 16 a 19 años;2008T1;15,3
Hombres;12 Galicia;De 16 a 19 años;2007T4;16,5
Hombres;12 Galicia;De 16 a 19 años;2007T3;18,8
Hombres;12 Galicia;De 16 a 19 años;2007T2;16,9
Hombres;12 Galicia;De 16 a 19 años;2007T1;15,7
Hombres;12 Galicia;De 16 a 19 años;2006T4;12,6
Hombres;12 Galicia;De 16 a 19 años;2006T3;15,4
Hombres;12 Galicia;De 16 a 19 años;2006T2;11,2
Hombres;12 Galicia;De 16 a 19 años;2006T1;12
Hombres;12 Galicia;De 16 a 19 años;2005T4;9,7
Hombres;12 Galicia;De 16 a 19 años;2005T3;15,9
Hombres;12 Galicia;De 16 a 19 años;2005T2;11,5
Hombres;12 Galicia;De 16 a 19 años;2005T1;12,1
Hombres;12 Galicia;De 16 a 19 años;2004T4;12,9
Hombres;12 Galicia;De 16 a 19 años;2004T3;14
Hombres;12 Galicia;De 16 a 19 años;2004T2;14,6
Hombres;12 Galicia;De 16 a 19 años;2004T1;11,2
Hombres;12 Galicia;De 16 a 19 años;2003T4;14,2
Hombres;12 Galicia;De 16 a 19 años;2003T3;17,3
Hombres;12 Galicia;De 16 a 19 años;2003T2;15,1
Hombres;12 Galicia;De 16 a 19 años;2003T1;15,5
Hombres;12 Galicia;De 16 a 19 años;2002T4;16,4
Hombres;12 Galicia;De 16 a 19 años;2002T3;15,9
Hombres;12 Galicia;De 16 a 19 años;2002T2;14,6
Hombres;12 Galicia;De 16 a 19 años;2002T1;14,5
Hombres;12 Galicia;De 20 a 24 años;2024T3;33,8
Hombres;12 Galicia;De 20 a 24 años;2024T2;32,1
Hombres;12 Galicia;De 20 a 24 años;2024T1;31,5
Hombres;12 Galicia;De 20 a 24 años;2023T4;30,4
Hombres;12 Galicia;De 20 a 24 años;2023T3;32,6
Hombres;12 Galicia;De 20 a 24 años;2023T2;28,6
Hombres;12 Galicia;De 20 a 24 años;2023T1;26,4
Hombres;12 Galicia;De 20 a 24 años;2022T4;25,1
Hombres;12 Galicia;De 20 a 24 años;2022T3;32,3
Hombres;12 Galicia;De 20 a 24 años;2022T2;28,9
Hombres;12 Galicia;De 20 a 24 años;2022T1;27,9
Hombres;12 Galicia;De 20 a 24 años;2021T4;26,7
Hombres;12 Galicia;De 20 a 24 años;2021T3;29,9
Hombres;12 Galicia;De 20 a 24 años;2021T2;24,4
Hombres;12 Galicia;De 20 a 24 años;2021T1;22,4
Hombres;12 Galicia;De 20 a 24 años;2020T4;23
Hombres;12 Galicia;De 20 a 24 años;2020T3;26,8
Hombres;12 Galicia;De 20 a 24 años;2020T2;23,6
Hombres;12 Galicia;De 20 a 24 años;2020T1;27,1
Hombres;12 Galicia;De 20 a 24 años;2019T4;27,3
Hombres;12 Galicia;De 20 a 24 años;2019T3;30,7
Hombres;12 Galicia;De 20 a 24 años;2019T2;26,1
Hombres;12 Galicia;De 20 a 24 años;2019T1;25,1
Hombres;12 Galicia;De 20 a 24 años;2018T4;27
Hombres;12 Galicia;De 20 a 24 años;2018T3;27,5
Hombres;12 Galicia;De 20 a 24 años;2018T2;24,8
Hombres;12 Galicia;De 20 a 24 años;2018T1;24,9
Hombres;12 Galicia;De 20 a 24 años;2017T4;26
Hombres;12 Galicia;De 20 a 24 años;2017T3;29,7
Hombres;12 Galicia;De 20 a 24 años;2017T2;29,3
Hombres;12 Galicia;De 20 a 24 años;2017T1;29,1
Hombres;12 Galicia;De 20 a 24 años;2016T4;31
Hombres;12 Galicia;De 20 a 24 años;2016T3;32,5
Hombres;12 Galicia;De 20 a 24 años;2016T2;30,5
Hombres;12 Galicia;De 20 a 24 años;2016T1;28,1
Hombres;12 Galicia;De 20 a 24 años;2015T4;28,3
Hombres;12 Galicia;De 20 a 24 años;2015T3;32,2
Hombres;12 Galicia;De 20 a 24 años;2015T2;28,9
Hombres;12 Galicia;De 20 a 24 años;2015T1;28,5
Hombres;12 Galicia;De 20 a 24 años;2014T4;29,5
Hombres;12 Galicia;De 20 a 24 años;2014T3;35,6
Hombres;12 Galicia;De 20 a 24 años;2014T2;35,4
Hombres;12 Galicia;De 20 a 24 años;2014T1;33
Hombres;12 Galicia;De 20 a 24 años;2013T4;32,8
Hombres;12 Galicia;De 20 a 24 años;2013T3;37,9
Hombres;12 Galicia;De 20 a 24 años;2013T2;35,2
Hombres;12 Galicia;De 20 a 24 años;2013T1;34,2
Hombres;12 Galicia;De 20 a 24 años;2012T4;35,5
Hombres;12 Galicia;De 20 a 24 años;2012T3;40
Hombres;12 Galicia;De 20 a 24 años;2012T2;37,5
Hombres;12 Galicia;De 20 a 24 años;2012T1;37,7
Hombres;12 Galicia;De 20 a 24 años;2011T4;39,1
Hombres;12 Galicia;De 20 a 24 años;2011T3;41,6
Hombres;12 Galicia;De 20 a 24 años;2011T2;40
Hombres;12 Galicia;De 20 a 24 años;2011T1;39,7
Hombres;12 Galicia;De 20 a 24 años;2010T4;43,2
Hombres;12 Galicia;De 20 a 24 años;2010T3;42,4
Hombres;12 Galicia;De 20 a 24 años;2010T2;42,1
Hombres;12 Galicia;De 20 a 24 años;2010T1;42,6
Hombres;12 Galicia;De 20 a 24 años;2009T4;45,9
Hombres;12 Galicia;De 20 a 24 años;2009T3;48,7
Hombres;12 Galicia;De 20 a 24 años;2009T2;49,6
Hombres;12 Galicia;De 20 a 24 años;2009T1;49,7
Hombres;12 Galicia;De 20 a 24 años;2008T4;48,9
Hombres;12 Galicia;De 20 a 24 años;2008T3;53,3
Hombres;12 Galicia;De 20 a 24 años;2008T2;51,4
Hombres;12 Galicia;De 20 a 24 años;2008T1;52,1
Hombres;12 Galicia;De 20 a 24 años;2007T4;49,9
Hombres;12 Galicia;De 20 a 24 años;2007T3;52,9
Hombres;12 Galicia;De 20 a 24 años;2007T2;54,3
Hombres;12 Galicia;De 20 a 24 años;2007T1;52,7
Hombres;12 Galicia;De 20 a 24 años;2006T4;53
Hombres;12 Galicia;De 20 a 24 años;2006T3;56
Hombres;12 Galicia;De 20 a 24 años;2006T2;54,7
Hombres;12 Galicia;De 20 a 24 años;2006T1;56,3
Hombres;12 Galicia;De 20 a 24 años;2005T4;58,1
Hombres;12 Galicia;De 20 a 24 años;2005T3;62,5
Hombres;12 Galicia;De 20 a 24 años;2005T2;61,9
Hombres;12 Galicia;De 20 a 24 años;2005T1;62,5
Hombres;12 Galicia;De 20 a 24 años;2004T4;62,7
Hombres;12 Galicia;De 20 a 24 años;2004T3;63,1
Hombres;12 Galicia;De 20 a 24 años;2004T2;60,7
Hombres;12 Galicia;De 20 a 24 años;2004T1;63,2
Hombres;12 Galicia;De 20 a 24 años;2003T4;62,4
Hombres;12 Galicia;De 20 a 24 años;2003T3;65,1
Hombres;12 Galicia;De 20 a 24 años;2003T2;60,8
Hombres;12 Galicia;De 20 a 24 años;2003T1;63
Hombres;12 Galicia;De 20 a 24 años;2002T4;60,4
Hombres;12 Galicia;De 20 a 24 años;2002T3;62,1
Hombres;12 Galicia;De 20 a 24 años;2002T2;61
Hombres;12 Galicia;De 20 a 24 años;2002T1;63,5
Hombres;12 Galicia;De 25 a 34 años;2024T3;107,4
Hombres;12 Galicia;De 25 a 34 años;2024T2;108,5
Hombres;12 Galicia;De 25 a 34 años;2024T1;107,6
Hombres;12 Galicia;De 25 a 34 años;2023T4;107,6
Hombres;12 Galicia;De 25 a 34 años;2023T3;110,9
Hombres;12 Galicia;De 25 a 34 años;2023T2;107,8
Hombres;12 Galicia;De 25 a 34 años;2023T1;108,3
Hombres;12 Galicia;De 25 a 34 años;2022T4;106,1
Hombres;12 Galicia;De 25 a 34 años;2022T3;108,9
Hombres;12 Galicia;De 25 a 34 años;2022T2;109,8
Hombres;12 Galicia;De 25 a 34 años;2022T1;107,1
Hombres;12 Galicia;De 25 a 34 años;2021T4;106,9
Hombres;12 Galicia;De 25 a 34 años;2021T3;109,3
Hombres;12 Galicia;De 25 a 34 años;2021T2;106
Hombres;12 Galicia;De 25 a 34 años;2021T1;105,2
Hombres;12 Galicia;De 25 a 34 años;2020T4;106,4
Hombres;12 Galicia;De 25 a 34 años;2020T3;109,7
Hombres;12 Galicia;De 25 a 34 años;2020T2;106,7
Hombres;12 Galicia;De 25 a 34 años;2020T1;114,1
Hombres;12 Galicia;De 25 a 34 años;2019T4;114,7
Hombres;12 Galicia;De 25 a 34 años;2019T3;115,7
Hombres;12 Galicia;De 25 a 34 años;2019T2;116,5
Hombres;12 Galicia;De 25 a 34 años;2019T1;118
Hombres;12 Galicia;De 25 a 34 años;2018T4;118,4
Hombres;12 Galicia;De 25 a 34 años;2018T3;117,6
Hombres;12 Galicia;De 25 a 34 años;2018T2;118,3
Hombres;12 Galicia;De 25 a 34 años;2018T1;120,4
Hombres;12 Galicia;De 25 a 34 años;2017T4;122,8
Hombres;12 Galicia;De 25 a 34 años;2017T3;123,2
Hombres;12 Galicia;De 25 a 34 años;2017T2;125,6
Hombres;12 Galicia;De 25 a 34 años;2017T1;125,1
Hombres;12 Galicia;De 25 a 34 años;2016T4;128,8
Hombres;12 Galicia;De 25 a 34 años;2016T3;133,1
Hombres;12 Galicia;De 25 a 34 años;2016T2;132,5
Hombres;12 Galicia;De 25 a 34 años;2016T1;133,5
Hombres;12 Galicia;De 25 a 34 años;2015T4;134,2
Hombres;12 Galicia;De 25 a 34 años;2015T3;140,6
Hombres;12 Galicia;De 25 a 34 años;2015T2;139,1
Hombres;12 Galicia;De 25 a 34 años;2015T1;144,6
Hombres;12 Galicia;De 25 a 34 años;2014T4;143,9
Hombres;12 Galicia;De 25 a 34 años;2014T3;146,6
Hombres;12 Galicia;De 25 a 34 años;2014T2;147,3
Hombres;12 Galicia;De 25 a 34 años;2014T1;153,4
Hombres;12 Galicia;De 25 a 34 años;2013T4;155,3
Hombres;12 Galicia;De 25 a 34 años;2013T3;158,3
Hombres;12 Galicia;De 25 a 34 años;2013T2;158,9
Hombres;12 Galicia;De 25 a 34 años;2013T1;161,7
Hombres;12 Galicia;De 25 a 34 años;2012T4;166
Hombres;12 Galicia;De 25 a 34 años;2012T3;168
Hombres;12 Galicia;De 25 a 34 años;2012T2;170
Hombres;12 Galicia;De 25 a 34 años;2012T1;173,3
Hombres;12 Galicia;De 25 a 34 años;2011T4;173,5
Hombres;12 Galicia;De 25 a 34 años;2011T3;175,8
Hombres;12 Galicia;De 25 a 34 años;2011T2;176,5
Hombres;12 Galicia;De 25 a 34 años;2011T1;176,6
Hombres;12 Galicia;De 25 a 34 años;2010T4;176,7
Hombres;12 Galicia;De 25 a 34 años;2010T3;182,6
Hombres;12 Galicia;De 25 a 34 años;2010T2;179,7
Hombres;12 Galicia;De 25 a 34 años;2010T1;183
Hombres;12 Galicia;De 25 a 34 años;2009T4;187,6
Hombres;12 Galicia;De 25 a 34 años;2009T3;185,2
Hombres;12 Galicia;De 25 a 34 años;2009T2;185,4
Hombres;12 Galicia;De 25 a 34 años;2009T1;191,8
Hombres;12 Galicia;De 25 a 34 años;2008T4;194,5
Hombres;12 Galicia;De 25 a 34 años;2008T3;190,4
Hombres;12 Galicia;De 25 a 34 años;2008T2;192
Hombres;12 Galicia;De 25 a 34 años;2008T1;195,3
Hombres;12 Galicia;De 25 a 34 años;2007T4;194,7
Hombres;12 Galicia;De 25 a 34 años;2007T3;194,8
Hombres;12 Galicia;De 25 a 34 años;2007T2;193,5
Hombres;12 Galicia;De 25 a 34 años;2007T1;193,8
Hombres;12 Galicia;De 25 a 34 años;2006T4;194,9
Hombres;12 Galicia;De 25 a 34 años;2006T3;194,5
Hombres;12 Galicia;De 25 a 34 años;2006T2;195
Hombres;12 Galicia;De 25 a 34 años;2006T1;195,4
Hombres;12 Galicia;De 25 a 34 años;2005T4;193,6
Hombres;12 Galicia;De 25 a 34 años;2005T3;199,1
Hombres;12 Galicia;De 25 a 34 años;2005T2;195,2
Hombres;12 Galicia;De 25 a 34 años;2005T1;192,8
Hombres;12 Galicia;De 25 a 34 años;2004T4;196,2
Hombres;12 Galicia;De 25 a 34 años;2004T3;193,6
Hombres;12 Galicia;De 25 a 34 años;2004T2;191,3
Hombres;12 Galicia;De 25 a 34 años;2004T1;192,7
Hombres;12 Galicia;De 25 a 34 años;2003T4;192,2
Hombres;12 Galicia;De 25 a 34 años;2003T3;192,6
Hombres;12 Galicia;De 25 a 34 años;2003T2;190
Hombres;12 Galicia;De 25 a 34 años;2003T1;189,9
Hombres;12 Galicia;De 25 a 34 años;2002T4;187,2
Hombres;12 Galicia;De 25 a 34 años;2002T3;186,5
Hombres;12 Galicia;De 25 a 34 años;2002T2;184,9
Hombres;12 Galicia;De 25 a 34 años;2002T1;185,2
Hombres;12 Galicia;De 35 a 44 años;2024T3;158,5
Hombres;12 Galicia;De 35 a 44 años;2024T2;158,7
Hombres;12 Galicia;De 35 a 44 años;2024T1;160,8
Hombres;12 Galicia;De 35 a 44 años;2023T4;161,7
Hombres;12 Galicia;De 35 a 44 años;2023T3;164,3
Hombres;12 Galicia;De 35 a 44 años;2023T2;163,3
Hombres;12 Galicia;De 35 a 44 años;2023T1;168,1
Hombres;12 Galicia;De 35 a 44 años;2022T4;167,7
Hombres;12 Galicia;De 35 a 44 años;2022T3;167,7
Hombres;12 Galicia;De 35 a 44 años;2022T2;169
Hombres;12 Galicia;De 35 a 44 años;2022T1;172,2
Hombres;12 Galicia;De 35 a 44 años;2021T4;175,4
Hombres;12 Galicia;De 35 a 44 años;2021T3;179,9
Hombres;12 Galicia;De 35 a 44 años;2021T2;180
Hombres;12 Galicia;De 35 a 44 años;2021T1;180,2
Hombres;12 Galicia;De 35 a 44 años;2020T4;182,9
Hombres;12 Galicia;De 35 a 44 años;2020T3;182,3
Hombres;12 Galicia;De 35 a 44 años;2020T2;179,3
Hombres;12 Galicia;De 35 a 44 años;2020T1;184,8
Hombres;12 Galicia;De 35 a 44 años;2019T4;187,7
Hombres;12 Galicia;De 35 a 44 años;2019T3;188,7
Hombres;12 Galicia;De 35 a 44 años;2019T2;191,3
Hombres;12 Galicia;De 35 a 44 años;2019T1;189,9
Hombres;12 Galicia;De 35 a 44 años;2018T4;189,8
Hombres;12 Galicia;De 35 a 44 años;2018T3;193
Hombres;12 Galicia;De 35 a 44 años;2018T2;192,2
Hombres;12 Galicia;De 35 a 44 años;2018T1;192,3
Hombres;12 Galicia;De 35 a 44 años;2017T4;194,5
Hombres;12 Galicia;De 35 a 44 años;2017T3;198,2
Hombres;12 Galicia;De 35 a 44 años;2017T2;199,3
Hombres;12 Galicia;De 35 a 44 años;2017T1;200,4
Hombres;12 Galicia;De 35 a 44 años;2016T4;202,9
Hombres;12 Galicia;De 35 a 44 años;2016T3;202,4
Hombres;12 Galicia;De 35 a 44 años;2016T2;202,9
Hombres;12 Galicia;De 35 a 44 años;2016T1;203,1
Hombres;12 Galicia;De 35 a 44 años;2015T4;203,5
Hombres;12 Galicia;De 35 a 44 años;2015T3;200,4
Hombres;12 Galicia;De 35 a 44 años;2015T2;205,1
Hombres;12 Galicia;De 35 a 44 años;2015T1;203,5
Hombres;12 Galicia;De 35 a 44 años;2014T4;204,8
Hombres;12 Galicia;De 35 a 44 años;2014T3;204,9
Hombres;12 Galicia;De 35 a 44 años;2014T2;201,6
Hombres;12 Galicia;De 35 a 44 años;2014T1;201,1
Hombres;12 Galicia;De 35 a 44 años;2013T4;204,9
Hombres;12 Galicia;De 35 a 44 años;2013T3;206,1
Hombres;12 Galicia;De 35 a 44 años;2013T2;205,3
Hombres;12 Galicia;De 35 a 44 años;2013T1;205,9
Hombres;12 Galicia;De 35 a 44 años;2012T4;204,7
Hombres;12 Galicia;De 35 a 44 años;2012T3;206,5
Hombres;12 Galicia;De 35 a 44 años;2012T2;206,6
Hombres;12 Galicia;De 35 a 44 años;2012T1;205,7
Hombres;12 Galicia;De 35 a 44 años;2011T4;204,4
Hombres;12 Galicia;De 35 a 44 años;2011T3;205,5
Hombres;12 Galicia;De 35 a 44 años;2011T2;205,1
Hombres;12 Galicia;De 35 a 44 años;2011T1;205
Hombres;12 Galicia;De 35 a 44 años;2010T4;201,9
Hombres;12 Galicia;De 35 a 44 años;2010T3;201
Hombres;12 Galicia;De 35 a 44 años;2010T2;201,2
Hombres;12 Galicia;De 35 a 44 años;2010T1;198,9
Hombres;12 Galicia;De 35 a 44 años;2009T4;194,9
Hombres;12 Galicia;De 35 a 44 años;2009T3;196,4
Hombres;12 Galicia;De 35 a 44 años;2009T2;196
Hombres;12 Galicia;De 35 a 44 años;2009T1;194,9
Hombres;12 Galicia;De 35 a 44 años;2008T4;197,2
Hombres;12 Galicia;De 35 a 44 años;2008T3;195,7
Hombres;12 Galicia;De 35 a 44 años;2008T2;197,3
Hombres;12 Galicia;De 35 a 44 años;2008T1;193,4
Hombres;12 Galicia;De 35 a 44 años;2007T4;189,3
Hombres;12 Galicia;De 35 a 44 años;2007T3;189
Hombres;12 Galicia;De 35 a 44 años;2007T2;191,9
Hombres;12 Galicia;De 35 a 44 años;2007T1;188
Hombres;12 Galicia;De 35 a 44 años;2006T4;185,7
Hombres;12 Galicia;De 35 a 44 años;2006T3;186,1
Hombres;12 Galicia;De 35 a 44 años;2006T2;184,1
Hombres;12 Galicia;De 35 a 44 años;2006T1;185,6
Hombres;12 Galicia;De 35 a 44 años;2005T4;181,1
Hombres;12 Galicia;De 35 a 44 años;2005T3;182,4
Hombres;12 Galicia;De 35 a 44 años;2005T2;182,7
Hombres;12 Galicia;De 35 a 44 años;2005T1;184,1
Hombres;12 Galicia;De 35 a 44 años;2004T4;183,9
Hombres;12 Galicia;De 35 a 44 años;2004T3;181,2
Hombres;12 Galicia;De 35 a 44 años;2004T2;183,6
Hombres;12 Galicia;De 35 a 44 años;2004T1;186,1
Hombres;12 Galicia;De 35 a 44 años;2003T4;185,1
Hombres;12 Galicia;De 35 a 44 años;2003T3;182,8
Hombres;12 Galicia;De 35 a 44 años;2003T2;185,7
Hombres;12 Galicia;De 35 a 44 años;2003T1;185,9
Hombres;12 Galicia;De 35 a 44 años;2002T4;183,6
Hombres;12 Galicia;De 35 a 44 años;2002T3;178,5
Hombres;12 Galicia;De 35 a 44 años;2002T2;176,1
Hombres;12 Galicia;De 35 a 44 años;2002T1;175,9
Hombres;12 Galicia;De 45 a 54 años;2024T3;198,5
Hombres;12 Galicia;De 45 a 54 años;2024T2;196,3
Hombres;12 Galicia;De 45 a 54 años;2024T1;195,4
Hombres;12 Galicia;De 45 a 54 años;2023T4;194,3
Hombres;12 Galicia;De 45 a 54 años;2023T3;192,3
Hombres;12 Galicia;De 45 a 54 años;2023T2;194,5
Hombres;12 Galicia;De 45 a 54 años;2023T1;192
Hombres;12 Galicia;De 45 a 54 años;2022T4;191,7
Hombres;12 Galicia;De 45 a 54 años;2022T3;192,9
Hombres;12 Galicia;De 45 a 54 años;2022T2;193,5
Hombres;12 Galicia;De 45 a 54 años;2022T1;192,3
Hombres;12 Galicia;De 45 a 54 años;2021T4;190,1
Hombres;12 Galicia;De 45 a 54 años;2021T3;190,3
Hombres;12 Galicia;De 45 a 54 años;2021T2;188,9
Hombres;12 Galicia;De 45 a 54 años;2021T1;188,2
Hombres;12 Galicia;De 45 a 54 años;2020T4;189,4
Hombres;12 Galicia;De 45 a 54 años;2020T3;188,4
Hombres;12 Galicia;De 45 a 54 años;2020T2;182,8
Hombres;12 Galicia;De 45 a 54 años;2020T1;185
Hombres;12 Galicia;De 45 a 54 años;2019T4;184,9
Hombres;12 Galicia;De 45 a 54 años;2019T3;183,7
Hombres;12 Galicia;De 45 a 54 años;2019T2;182,2
Hombres;12 Galicia;De 45 a 54 años;2019T1;180,9
Hombres;12 Galicia;De 45 a 54 años;2018T4;181,7
Hombres;12 Galicia;De 45 a 54 años;2018T3;181,4
Hombres;12 Galicia;De 45 a 54 años;2018T2;180,5
Hombres;12 Galicia;De 45 a 54 años;2018T1;177,9
Hombres;12 Galicia;De 45 a 54 años;2017T4;179,8
Hombres;12 Galicia;De 45 a 54 años;2017T3;179,3
Hombres;12 Galicia;De 45 a 54 años;2017T2;179,7
Hombres;12 Galicia;De 45 a 54 años;2017T1;181,1
Hombres;12 Galicia;De 45 a 54 años;2016T4;179,9
Hombres;12 Galicia;De 45 a 54 años;2016T3;180,7
Hombres;12 Galicia;De 45 a 54 años;2016T2;179,5
Hombres;12 Galicia;De 45 a 54 años;2016T1;175,6
Hombres;12 Galicia;De 45 a 54 años;2015T4;177,7
Hombres;12 Galicia;De 45 a 54 años;2015T3;177,3
Hombres;12 Galicia;De 45 a 54 años;2015T2;176,9
Hombres;12 Galicia;De 45 a 54 años;2015T1;176,2
Hombres;12 Galicia;De 45 a 54 años;2014T4;176,1
Hombres;12 Galicia;De 45 a 54 años;2014T3;174,7
Hombres;12 Galicia;De 45 a 54 años;2014T2;172,1
Hombres;12 Galicia;De 45 a 54 años;2014T1;174,2
Hombres;12 Galicia;De 45 a 54 años;2013T4;172,3
Hombres;12 Galicia;De 45 a 54 años;2013T3;173,1
Hombres;12 Galicia;De 45 a 54 años;2013T2;171,9
Hombres;12 Galicia;De 45 a 54 años;2013T1;171,4
Hombres;12 Galicia;De 45 a 54 años;2012T4;173,5
Hombres;12 Galicia;De 45 a 54 años;2012T3;171,6
Hombres;12 Galicia;De 45 a 54 años;2012T2;172,8
Hombres;12 Galicia;De 45 a 54 años;2012T1;173
Hombres;12 Galicia;De 45 a 54 años;2011T4;173,7
Hombres;12 Galicia;De 45 a 54 años;2011T3;171,4
Hombres;12 Galicia;De 45 a 54 años;2011T2;170,1
Hombres;12 Galicia;De 45 a 54 años;2011T1;171,5
Hombres;12 Galicia;De 45 a 54 años;2010T4;170,7
Hombres;12 Galicia;De 45 a 54 años;2010T3;171,4
Hombres;12 Galicia;De 45 a 54 años;2010T2;167,9
Hombres;12 Galicia;De 45 a 54 años;2010T1;167,7
Hombres;12 Galicia;De 45 a 54 años;2009T4;167,4
Hombres;12 Galicia;De 45 a 54 años;2009T3;167,3
Hombres;12 Galicia;De 45 a 54 años;2009T2;166,5
Hombres;12 Galicia;De 45 a 54 años;2009T1;167,6
Hombres;12 Galicia;De 45 a 54 años;2008T4;168,2
Hombres;12 Galicia;De 45 a 54 años;2008T3;166,8
Hombres;12 Galicia;De 45 a 54 años;2008T2;167,4
Hombres;12 Galicia;De 45 a 54 años;2008T1;168,7
Hombres;12 Galicia;De 45 a 54 años;2007T4;167,5
Hombres;12 Galicia;De 45 a 54 años;2007T3;165,3
Hombres;12 Galicia;De 45 a 54 años;2007T2;161,2
Hombres;12 Galicia;De 45 a 54 años;2007T1;160
Hombres;12 Galicia;De 45 a 54 años;2006T4;158,1
Hombres;12 Galicia;De 45 a 54 años;2006T3;155,9
Hombres;12 Galicia;De 45 a 54 años;2006T2;156,5
Hombres;12 Galicia;De 45 a 54 años;2006T1;153,8
Hombres;12 Galicia;De 45 a 54 años;2005T4;153,3
Hombres;12 Galicia;De 45 a 54 años;2005T3;157,5
Hombres;12 Galicia;De 45 a 54 años;2005T2;151,9
Hombres;12 Galicia;De 45 a 54 años;2005T1;152,9
Hombres;12 Galicia;De 45 a 54 años;2004T4;151,3
Hombres;12 Galicia;De 45 a 54 años;2004T3;151,8
Hombres;12 Galicia;De 45 a 54 años;2004T2;155,5
Hombres;12 Galicia;De 45 a 54 años;2004T1;152,5
Hombres;12 Galicia;De 45 a 54 años;2003T4;150
Hombres;12 Galicia;De 45 a 54 años;2003T3;149,7
Hombres;12 Galicia;De 45 a 54 años;2003T2;149,4
Hombres;12 Galicia;De 45 a 54 años;2003T1;149,2
Hombres;12 Galicia;De 45 a 54 años;2002T4;145,5
Hombres;12 Galicia;De 45 a 54 años;2002T3;147,1
Hombres;12 Galicia;De 45 a 54 años;2002T2;145,4
Hombres;12 Galicia;De 45 a 54 años;2002T1;145,6
Hombres;12 Galicia;55 y más años;2024T3;149,1
Hombres;12 Galicia;55 y más años;2024T2;147
Hombres;12 Galicia;55 y más años;2024T1;148
Hombres;12 Galicia;55 y más años;2023T4;145,7
Hombres;12 Galicia;55 y más años;2023T3;144,2
Hombres;12 Galicia;55 y más años;2023T2;143
Hombres;12 Galicia;55 y más años;2023T1;137,9
Hombres;12 Galicia;55 y más años;2022T4;135,3
Hombres;12 Galicia;55 y más años;2022T3;135,9
Hombres;12 Galicia;55 y más años;2022T2;135,4
Hombres;12 Galicia;55 y más años;2022T1;135,4
Hombres;12 Galicia;55 y más años;2021T4;133,8
Hombres;12 Galicia;55 y más años;2021T3;135,3
Hombres;12 Galicia;55 y más años;2021T2;134,3
Hombres;12 Galicia;55 y más años;2021T1;132,7
Hombres;12 Galicia;55 y más años;2020T4;131,6
Hombres;12 Galicia;55 y más años;2020T3;132,6
Hombres;12 Galicia;55 y más años;2020T2;127,6
Hombres;12 Galicia;55 y más años;2020T1;130,7
Hombres;12 Galicia;55 y más años;2019T4;124,3
Hombres;12 Galicia;55 y más años;2019T3;122,8
Hombres;12 Galicia;55 y más años;2019T2;121,1
Hombres;12 Galicia;55 y más años;2019T1;119,1
Hombres;12 Galicia;55 y más años;2018T4;119,6
Hombres;12 Galicia;55 y más años;2018T3;120,3
Hombres;12 Galicia;55 y más años;2018T2;120,3
Hombres;12 Galicia;55 y más años;2018T1;119
Hombres;12 Galicia;55 y más años;2017T4;115,6
Hombres;12 Galicia;55 y más años;2017T3;115,1
Hombres;12 Galicia;55 y más años;2017T2;112,5
Hombres;12 Galicia;55 y más años;2017T1;112,1
Hombres;12 Galicia;55 y más años;2016T4;112,3
Hombres;12 Galicia;55 y más años;2016T3;111,4
Hombres;12 Galicia;55 y más años;2016T2;110,4
Hombres;12 Galicia;55 y más años;2016T1;106,2
Hombres;12 Galicia;55 y más años;2015T4;108
Hombres;12 Galicia;55 y más años;2015T3;107,7
Hombres;12 Galicia;55 y más años;2015T2;106,7
Hombres;12 Galicia;55 y más años;2015T1;108,3
