Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Hombres;17 Rioja, La;Total;2006T4;87,8
Hombres;17 Rioja, La;Total;2006T3;86,3
Hombres;17 Rioja, La;Total;2006T2;85,2
Hombres;17 Rioja, La;Total;2006T1;85,9
Hombres;17 Rioja, La;Total;2005T4;87,2
Hombres;17 Rioja, La;Total;2005T3;89,1
Hombres;17 Rioja, La;Total;2005T2;88,5
Hombres;17 Rioja, La;Total;2005T1;85,5
Hombres;17 Rioja, La;Total;2004T4;83,1
Hombres;17 Rioja, La;Total;2004T3;80,8
Hombres;17 Rioja, La;Total;2004T2;79,9
Hombres;17 Rioja, La;Total;2004T1;79,1
Hombres;17 Rioja, La;Total;2003T4;78
Hombres;17 Rioja, La;Total;2003T3;78,4
Hombres;17 Rioja, La;Total;2003T2;78,3
Hombres;17 Rioja, La;Total;2003T1;78,6
Hombres;17 Rioja, La;Total;2002T4;76,6
Hombres;17 Rioja, La;Total;2002T3;76,4
Hombres;17 Rioja, La;Total;2002T2;75,5
Hombres;17 Rioja, La;Total;2002T1;75,2
Hombres;17 Rioja, La;De 16 a 19 años;2024T3;0,5
Hombres;17 Rioja, La;De 16 a 19 años;2024T2;0,4
Hombres;17 Rioja, La;De 16 a 19 años;2024T1;0,2
Hombres;17 Rioja, La;De 16 a 19 años;2023T4;0,6
Hombres;17 Rioja, La;De 16 a 19 años;2023T3;0,7
Hombres;17 Rioja, La;De 16 a 19 años;2023T2;0,7
Hombres;17 Rioja, La;De 16 a 19 años;2023T1;0,3
Hombres;17 Rioja, La;De 16 a 19 años;2022T4;0,5
Hombres;17 Rioja, La;De 16 a 19 años;2022T3;0,9
Hombres;17 Rioja, La;De 16 a 19 años;2022T2;0,6
Hombres;17 Rioja, La;De 16 a 19 años;2022T1;0,4
Hombres;17 Rioja, La;De 16 a 19 años;2021T4;0,3
Hombres;17 Rioja, La;De 16 a 19 años;2021T3;0,6
Hombres;17 Rioja, La;De 16 a 19 años;2021T2;0,7
Hombres;17 Rioja, La;De 16 a 19 años;2021T1;0,6
Hombres;17 Rioja, La;De 16 a 19 años;2020T4;0,2
Hombres;17 Rioja, La;De 16 a 19 años;2020T3;0,4
Hombres;17 Rioja, La;De 16 a 19 años;2020T2;0,3
Hombres;17 Rioja, La;De 16 a 19 años;2020T1;0,6
Hombres;17 Rioja, La;De 16 a 19 años;2019T4;0,5
Hombres;17 Rioja, La;De 16 a 19 años;2019T3;1
Hombres;17 Rioja, La;De 16 a 19 años;2019T2;0,6
Hombres;17 Rioja, La;De 16 a 19 años;2019T1;0,1
Hombres;17 Rioja, La;De 16 a 19 años;2018T4;0,2
Hombres;17 Rioja, La;De 16 a 19 años;2018T3;0,5
Hombres;17 Rioja, La;De 16 a 19 años;2018T2;0,4
Hombres;17 Rioja, La;De 16 a 19 años;2018T1;0,2
Hombres;17 Rioja, La;De 16 a 19 años;2017T4;0,2
Hombres;17 Rioja, La;De 16 a 19 años;2017T3;0,4
Hombres;17 Rioja, La;De 16 a 19 años;2017T2;0,6
Hombres;17 Rioja, La;De 16 a 19 años;2017T1;0,5
Hombres;17 Rioja, La;De 16 a 19 años;2016T4;0,5
Hombres;17 Rioja, La;De 16 a 19 años;2016T3;0,1
Hombres;17 Rioja, La;De 16 a 19 años;2016T2;0,2
Hombres;17 Rioja, La;De 16 a 19 años;2016T1;0,2
Hombres;17 Rioja, La;De 16 a 19 años;2015T4;0,2
Hombres;17 Rioja, La;De 16 a 19 años;2015T3;0,4
Hombres;17 Rioja, La;De 16 a 19 años;2015T2;0,3
Hombres;17 Rioja, La;De 16 a 19 años;2015T1;0,2
Hombres;17 Rioja, La;De 16 a 19 años;2014T4;0,6
Hombres;17 Rioja, La;De 16 a 19 años;2014T3;0,7
Hombres;17 Rioja, La;De 16 a 19 años;2014T2;0,3
Hombres;17 Rioja, La;De 16 a 19 años;2014T1;0,4
Hombres;17 Rioja, La;De 16 a 19 años;2013T4;0,8
Hombres;17 Rioja, La;De 16 a 19 años;2013T3;0,6
Hombres;17 Rioja, La;De 16 a 19 años;2013T2;0,4
Hombres;17 Rioja, La;De 16 a 19 años;2013T1;0,2
Hombres;17 Rioja, La;De 16 a 19 años;2012T4;0,6
Hombres;17 Rioja, La;De 16 a 19 años;2012T3;0,6
Hombres;17 Rioja, La;De 16 a 19 años;2012T2;0,4
Hombres;17 Rioja, La;De 16 a 19 años;2012T1;0,5
Hombres;17 Rioja, La;De 16 a 19 años;2011T4;0,3
Hombres;17 Rioja, La;De 16 a 19 años;2011T3;0,4
Hombres;17 Rioja, La;De 16 a 19 años;2011T2;0,4
Hombres;17 Rioja, La;De 16 a 19 años;2011T1;0,2
Hombres;17 Rioja, La;De 16 a 19 años;2010T4;0,3
Hombres;17 Rioja, La;De 16 a 19 años;2010T3;0,6
Hombres;17 Rioja, La;De 16 a 19 años;2010T2;0,7
Hombres;17 Rioja, La;De 16 a 19 años;2010T1;0,6
Hombres;17 Rioja, La;De 16 a 19 años;2009T4;0,7
Hombres;17 Rioja, La;De 16 a 19 años;2009T3;0,8
Hombres;17 Rioja, La;De 16 a 19 años;2009T2;1,1
Hombres;17 Rioja, La;De 16 a 19 años;2009T1;0,9
Hombres;17 Rioja, La;De 16 a 19 años;2008T4;0,4
Hombres;17 Rioja, La;De 16 a 19 años;2008T3;0,4
Hombres;17 Rioja, La;De 16 a 19 años;2008T2;0,5
Hombres;17 Rioja, La;De 16 a 19 años;2008T1;0,9
Hombres;17 Rioja, La;De 16 a 19 años;2007T4;1,7
Hombres;17 Rioja, La;De 16 a 19 años;2007T3;2
Hombres;17 Rioja, La;De 16 a 19 años;2007T2;1,9
Hombres;17 Rioja, La;De 16 a 19 años;2007T1;1,7
Hombres;17 Rioja, La;De 16 a 19 años;2006T4;1,2
Hombres;17 Rioja, La;De 16 a 19 años;2006T3;1,4
Hombres;17 Rioja, La;De 16 a 19 años;2006T2;1,8
Hombres;17 Rioja, La;De 16 a 19 años;2006T1;1,2
Hombres;17 Rioja, La;De 16 a 19 años;2005T4;1,3
Hombres;17 Rioja, La;De 16 a 19 años;2005T3;1,6
Hombres;17 Rioja, La;De 16 a 19 años;2005T2;2,2
Hombres;17 Rioja, La;De 16 a 19 años;2005T1;2
Hombres;17 Rioja, La;De 16 a 19 años;2004T4;1,7
Hombres;17 Rioja, La;De 16 a 19 años;2004T3;1,6
Hombres;17 Rioja, La;De 16 a 19 años;2004T2;1,2
Hombres;17 Rioja, La;De 16 a 19 años;2004T1;1,1
Hombres;17 Rioja, La;De 16 a 19 años;2003T4;1,7
Hombres;17 Rioja, La;De 16 a 19 años;2003T3;1,5
Hombres;17 Rioja, La;De 16 a 19 años;2003T2;1,9
Hombres;17 Rioja, La;De 16 a 19 años;2003T1;1,8
Hombres;17 Rioja, La;De 16 a 19 años;2002T4;1,5
Hombres;17 Rioja, La;De 16 a 19 años;2002T3;1,5
Hombres;17 Rioja, La;De 16 a 19 años;2002T2;1,4
Hombres;17 Rioja, La;De 16 a 19 años;2002T1;1,7
Hombres;17 Rioja, La;De 20 a 24 años;2024T3;3,5
Hombres;17 Rioja, La;De 20 a 24 años;2024T2;3,7
Hombres;17 Rioja, La;De 20 a 24 años;2024T1;3,9
Hombres;17 Rioja, La;De 20 a 24 años;2023T4;3,3
Hombres;17 Rioja, La;De 20 a 24 años;2023T3;4,1
Hombres;17 Rioja, La;De 20 a 24 años;2023T2;4,2
Hombres;17 Rioja, La;De 20 a 24 años;2023T1;3,7
Hombres;17 Rioja, La;De 20 a 24 años;2022T4;3,5
Hombres;17 Rioja, La;De 20 a 24 años;2022T3;3,6
Hombres;17 Rioja, La;De 20 a 24 años;2022T2;3,6
Hombres;17 Rioja, La;De 20 a 24 años;2022T1;3,3
Hombres;17 Rioja, La;De 20 a 24 años;2021T4;3,2
Hombres;17 Rioja, La;De 20 a 24 años;2021T3;4,3
Hombres;17 Rioja, La;De 20 a 24 años;2021T2;4,4
Hombres;17 Rioja, La;De 20 a 24 años;2021T1;3,3
Hombres;17 Rioja, La;De 20 a 24 años;2020T4;4,2
Hombres;17 Rioja, La;De 20 a 24 años;2020T3;3,5
Hombres;17 Rioja, La;De 20 a 24 años;2020T2;3,5
Hombres;17 Rioja, La;De 20 a 24 años;2020T1;3,5
Hombres;17 Rioja, La;De 20 a 24 años;2019T4;3,4
Hombres;17 Rioja, La;De 20 a 24 años;2019T3;3
Hombres;17 Rioja, La;De 20 a 24 años;2019T2;4
Hombres;17 Rioja, La;De 20 a 24 años;2019T1;3,6
Hombres;17 Rioja, La;De 20 a 24 años;2018T4;2,9
Hombres;17 Rioja, La;De 20 a 24 años;2018T3;3,6
Hombres;17 Rioja, La;De 20 a 24 años;2018T2;3,2
Hombres;17 Rioja, La;De 20 a 24 años;2018T1;2,6
Hombres;17 Rioja, La;De 20 a 24 años;2017T4;3,1
Hombres;17 Rioja, La;De 20 a 24 años;2017T3;2,7
Hombres;17 Rioja, La;De 20 a 24 años;2017T2;3,8
Hombres;17 Rioja, La;De 20 a 24 años;2017T1;3,2
Hombres;17 Rioja, La;De 20 a 24 años;2016T4;2,2
Hombres;17 Rioja, La;De 20 a 24 años;2016T3;2,9
Hombres;17 Rioja, La;De 20 a 24 años;2016T2;2,6
Hombres;17 Rioja, La;De 20 a 24 años;2016T1;1,9
Hombres;17 Rioja, La;De 20 a 24 años;2015T4;2,6
Hombres;17 Rioja, La;De 20 a 24 años;2015T3;2,8
Hombres;17 Rioja, La;De 20 a 24 años;2015T2;2,6
Hombres;17 Rioja, La;De 20 a 24 años;2015T1;2,5
Hombres;17 Rioja, La;De 20 a 24 años;2014T4;2,7
Hombres;17 Rioja, La;De 20 a 24 años;2014T3;2,9
Hombres;17 Rioja, La;De 20 a 24 años;2014T2;2,6
Hombres;17 Rioja, La;De 20 a 24 años;2014T1;2
Hombres;17 Rioja, La;De 20 a 24 años;2013T4;1,8
Hombres;17 Rioja, La;De 20 a 24 años;2013T3;2
Hombres;17 Rioja, La;De 20 a 24 años;2013T2;1,6
Hombres;17 Rioja, La;De 20 a 24 años;2013T1;2,4
Hombres;17 Rioja, La;De 20 a 24 años;2012T4;2,9
Hombres;17 Rioja, La;De 20 a 24 años;2012T3;3
Hombres;17 Rioja, La;De 20 a 24 años;2012T2;3,1
Hombres;17 Rioja, La;De 20 a 24 años;2012T1;2,8
Hombres;17 Rioja, La;De 20 a 24 años;2011T4;3,7
Hombres;17 Rioja, La;De 20 a 24 años;2011T3;3,8
Hombres;17 Rioja, La;De 20 a 24 años;2011T2;2,6
Hombres;17 Rioja, La;De 20 a 24 años;2011T1;3,1
Hombres;17 Rioja, La;De 20 a 24 años;2010T4;3,7
Hombres;17 Rioja, La;De 20 a 24 años;2010T3;3,8
Hombres;17 Rioja, La;De 20 a 24 años;2010T2;3,6
Hombres;17 Rioja, La;De 20 a 24 años;2010T1;3,6
Hombres;17 Rioja, La;De 20 a 24 años;2009T4;3,9
Hombres;17 Rioja, La;De 20 a 24 años;2009T3;4,8
Hombres;17 Rioja, La;De 20 a 24 años;2009T2;4,4
Hombres;17 Rioja, La;De 20 a 24 años;2009T1;4,9
Hombres;17 Rioja, La;De 20 a 24 años;2008T4;5
Hombres;17 Rioja, La;De 20 a 24 años;2008T3;5,9
Hombres;17 Rioja, La;De 20 a 24 años;2008T2;5,2
Hombres;17 Rioja, La;De 20 a 24 años;2008T1;6,1
Hombres;17 Rioja, La;De 20 a 24 años;2007T4;6,3
Hombres;17 Rioja, La;De 20 a 24 años;2007T3;5,7
Hombres;17 Rioja, La;De 20 a 24 años;2007T2;6,5
Hombres;17 Rioja, La;De 20 a 24 años;2007T1;6,5
Hombres;17 Rioja, La;De 20 a 24 años;2006T4;5,9
Hombres;17 Rioja, La;De 20 a 24 años;2006T3;6,1
Hombres;17 Rioja, La;De 20 a 24 años;2006T2;6,1
Hombres;17 Rioja, La;De 20 a 24 años;2006T1;6,1
Hombres;17 Rioja, La;De 20 a 24 años;2005T4;6,7
Hombres;17 Rioja, La;De 20 a 24 años;2005T3;8,1
Hombres;17 Rioja, La;De 20 a 24 años;2005T2;7,5
Hombres;17 Rioja, La;De 20 a 24 años;2005T1;7,2
Hombres;17 Rioja, La;De 20 a 24 años;2004T4;7
Hombres;17 Rioja, La;De 20 a 24 años;2004T3;7,7
Hombres;17 Rioja, La;De 20 a 24 años;2004T2;6,9
Hombres;17 Rioja, La;De 20 a 24 años;2004T1;6,1
Hombres;17 Rioja, La;De 20 a 24 años;2003T4;6
Hombres;17 Rioja, La;De 20 a 24 años;2003T3;6,1
Hombres;17 Rioja, La;De 20 a 24 años;2003T2;6,6
Hombres;17 Rioja, La;De 20 a 24 años;2003T1;6,8
Hombres;17 Rioja, La;De 20 a 24 años;2002T4;6,2
Hombres;17 Rioja, La;De 20 a 24 años;2002T3;6,7
Hombres;17 Rioja, La;De 20 a 24 años;2002T2;6,5
Hombres;17 Rioja, La;De 20 a 24 años;2002T1;5,9
Hombres;17 Rioja, La;De 25 a 34 años;2024T3;12,6
Hombres;17 Rioja, La;De 25 a 34 años;2024T2;12,7
Hombres;17 Rioja, La;De 25 a 34 años;2024T1;12,9
Hombres;17 Rioja, La;De 25 a 34 años;2023T4;13,5
Hombres;17 Rioja, La;De 25 a 34 años;2023T3;14,3
Hombres;17 Rioja, La;De 25 a 34 años;2023T2;14,2
Hombres;17 Rioja, La;De 25 a 34 años;2023T1;12,9
Hombres;17 Rioja, La;De 25 a 34 años;2022T4;12,3
Hombres;17 Rioja, La;De 25 a 34 años;2022T3;12,4
Hombres;17 Rioja, La;De 25 a 34 años;2022T2;11,9
Hombres;17 Rioja, La;De 25 a 34 años;2022T1;12
Hombres;17 Rioja, La;De 25 a 34 años;2021T4;12,5
Hombres;17 Rioja, La;De 25 a 34 años;2021T3;12,4
Hombres;17 Rioja, La;De 25 a 34 años;2021T2;14,4
Hombres;17 Rioja, La;De 25 a 34 años;2021T1;14,1
Hombres;17 Rioja, La;De 25 a 34 años;2020T4;12,2
Hombres;17 Rioja, La;De 25 a 34 años;2020T3;12,3
Hombres;17 Rioja, La;De 25 a 34 años;2020T2;11
Hombres;17 Rioja, La;De 25 a 34 años;2020T1;12,9
Hombres;17 Rioja, La;De 25 a 34 años;2019T4;12,5
Hombres;17 Rioja, La;De 25 a 34 años;2019T3;13,9
Hombres;17 Rioja, La;De 25 a 34 años;2019T2;13,2
Hombres;17 Rioja, La;De 25 a 34 años;2019T1;13
Hombres;17 Rioja, La;De 25 a 34 años;2018T4;13,1
Hombres;17 Rioja, La;De 25 a 34 años;2018T3;13,5
Hombres;17 Rioja, La;De 25 a 34 años;2018T2;13,3
Hombres;17 Rioja, La;De 25 a 34 años;2018T1;13
Hombres;17 Rioja, La;De 25 a 34 años;2017T4;13
Hombres;17 Rioja, La;De 25 a 34 años;2017T3;12,9
Hombres;17 Rioja, La;De 25 a 34 años;2017T2;12,9
Hombres;17 Rioja, La;De 25 a 34 años;2017T1;12,7
Hombres;17 Rioja, La;De 25 a 34 años;2016T4;12,9
Hombres;17 Rioja, La;De 25 a 34 años;2016T3;13,2
Hombres;17 Rioja, La;De 25 a 34 años;2016T2;13,1
Hombres;17 Rioja, La;De 25 a 34 años;2016T1;13,6
Hombres;17 Rioja, La;De 25 a 34 años;2015T4;13,6
Hombres;17 Rioja, La;De 25 a 34 años;2015T3;13,9
Hombres;17 Rioja, La;De 25 a 34 años;2015T2;14,7
Hombres;17 Rioja, La;De 25 a 34 años;2015T1;14,6
Hombres;17 Rioja, La;De 25 a 34 años;2014T4;15,1
Hombres;17 Rioja, La;De 25 a 34 años;2014T3;14,9
Hombres;17 Rioja, La;De 25 a 34 años;2014T2;15,4
Hombres;17 Rioja, La;De 25 a 34 años;2014T1;15,4
Hombres;17 Rioja, La;De 25 a 34 años;2013T4;15,9
Hombres;17 Rioja, La;De 25 a 34 años;2013T3;15
Hombres;17 Rioja, La;De 25 a 34 años;2013T2;15,1
Hombres;17 Rioja, La;De 25 a 34 años;2013T1;15,7
Hombres;17 Rioja, La;De 25 a 34 años;2012T4;15,4
Hombres;17 Rioja, La;De 25 a 34 años;2012T3;15,9
Hombres;17 Rioja, La;De 25 a 34 años;2012T2;15,7
Hombres;17 Rioja, La;De 25 a 34 años;2012T1;17
Hombres;17 Rioja, La;De 25 a 34 años;2011T4;17,4
Hombres;17 Rioja, La;De 25 a 34 años;2011T3;19,1
Hombres;17 Rioja, La;De 25 a 34 años;2011T2;19,2
Hombres;17 Rioja, La;De 25 a 34 años;2011T1;19,9
Hombres;17 Rioja, La;De 25 a 34 años;2010T4;18,9
Hombres;17 Rioja, La;De 25 a 34 años;2010T3;20,9
Hombres;17 Rioja, La;De 25 a 34 años;2010T2;21,7
Hombres;17 Rioja, La;De 25 a 34 años;2010T1;21
Hombres;17 Rioja, La;De 25 a 34 años;2009T4;21,7
Hombres;17 Rioja, La;De 25 a 34 años;2009T3;19,8
Hombres;17 Rioja, La;De 25 a 34 años;2009T2;20,9
Hombres;17 Rioja, La;De 25 a 34 años;2009T1;22,1
Hombres;17 Rioja, La;De 25 a 34 años;2008T4;24,2
Hombres;17 Rioja, La;De 25 a 34 años;2008T3;25,3
Hombres;17 Rioja, La;De 25 a 34 años;2008T2;25,4
Hombres;17 Rioja, La;De 25 a 34 años;2008T1;25,9
Hombres;17 Rioja, La;De 25 a 34 años;2007T4;26,3
Hombres;17 Rioja, La;De 25 a 34 años;2007T3;25,4
Hombres;17 Rioja, La;De 25 a 34 años;2007T2;26
Hombres;17 Rioja, La;De 25 a 34 años;2007T1;24,2
Hombres;17 Rioja, La;De 25 a 34 años;2006T4;24,3
Hombres;17 Rioja, La;De 25 a 34 años;2006T3;24,6
Hombres;17 Rioja, La;De 25 a 34 años;2006T2;23,8
Hombres;17 Rioja, La;De 25 a 34 años;2006T1;23,4
Hombres;17 Rioja, La;De 25 a 34 años;2005T4;23,9
Hombres;17 Rioja, La;De 25 a 34 años;2005T3;24,2
Hombres;17 Rioja, La;De 25 a 34 años;2005T2;24,7
Hombres;17 Rioja, La;De 25 a 34 años;2005T1;24,6
Hombres;17 Rioja, La;De 25 a 34 años;2004T4;22,9
Hombres;17 Rioja, La;De 25 a 34 años;2004T3;22,1
Hombres;17 Rioja, La;De 25 a 34 años;2004T2;23,3
Hombres;17 Rioja, La;De 25 a 34 años;2004T1;23,7
Hombres;17 Rioja, La;De 25 a 34 años;2003T4;22,8
Hombres;17 Rioja, La;De 25 a 34 años;2003T3;22,7
Hombres;17 Rioja, La;De 25 a 34 años;2003T2;22,4
Hombres;17 Rioja, La;De 25 a 34 años;2003T1;22,3
Hombres;17 Rioja, La;De 25 a 34 años;2002T4;21
Hombres;17 Rioja, La;De 25 a 34 años;2002T3;20,6
Hombres;17 Rioja, La;De 25 a 34 años;2002T2;20,5
Hombres;17 Rioja, La;De 25 a 34 años;2002T1;19,8
Hombres;17 Rioja, La;De 35 a 44 años;2024T3;18,9
Hombres;17 Rioja, La;De 35 a 44 años;2024T2;19
Hombres;17 Rioja, La;De 35 a 44 años;2024T1;18,1
Hombres;17 Rioja, La;De 35 a 44 años;2023T4;18,1
Hombres;17 Rioja, La;De 35 a 44 años;2023T3;19,1
Hombres;17 Rioja, La;De 35 a 44 años;2023T2;19,7
Hombres;17 Rioja, La;De 35 a 44 años;2023T1;20,1
Hombres;17 Rioja, La;De 35 a 44 años;2022T4;19,7
Hombres;17 Rioja, La;De 35 a 44 años;2022T3;20,5
Hombres;17 Rioja, La;De 35 a 44 años;2022T2;19,5
Hombres;17 Rioja, La;De 35 a 44 años;2022T1;20,5
Hombres;17 Rioja, La;De 35 a 44 años;2021T4;20,2
Hombres;17 Rioja, La;De 35 a 44 años;2021T3;20,6
Hombres;17 Rioja, La;De 35 a 44 años;2021T2;21,8
Hombres;17 Rioja, La;De 35 a 44 años;2021T1;21,7
Hombres;17 Rioja, La;De 35 a 44 años;2020T4;21,1
Hombres;17 Rioja, La;De 35 a 44 años;2020T3;20,6
Hombres;17 Rioja, La;De 35 a 44 años;2020T2;20,6
Hombres;17 Rioja, La;De 35 a 44 años;2020T1;21,4
Hombres;17 Rioja, La;De 35 a 44 años;2019T4;21,1
Hombres;17 Rioja, La;De 35 a 44 años;2019T3;21
Hombres;17 Rioja, La;De 35 a 44 años;2019T2;21,7
Hombres;17 Rioja, La;De 35 a 44 años;2019T1;21,6
Hombres;17 Rioja, La;De 35 a 44 años;2018T4;22,4
Hombres;17 Rioja, La;De 35 a 44 años;2018T3;23,1
Hombres;17 Rioja, La;De 35 a 44 años;2018T2;22,8
Hombres;17 Rioja, La;De 35 a 44 años;2018T1;22,3
Hombres;17 Rioja, La;De 35 a 44 años;2017T4;22,7
Hombres;17 Rioja, La;De 35 a 44 años;2017T3;21,9
Hombres;17 Rioja, La;De 35 a 44 años;2017T2;22,3
Hombres;17 Rioja, La;De 35 a 44 años;2017T1;23,3
Hombres;17 Rioja, La;De 35 a 44 años;2016T4;23
Hombres;17 Rioja, La;De 35 a 44 años;2016T3;21,9
Hombres;17 Rioja, La;De 35 a 44 años;2016T2;23,1
Hombres;17 Rioja, La;De 35 a 44 años;2016T1;23
Hombres;17 Rioja, La;De 35 a 44 años;2015T4;22,9
Hombres;17 Rioja, La;De 35 a 44 años;2015T3;23,5
Hombres;17 Rioja, La;De 35 a 44 años;2015T2;23,1
Hombres;17 Rioja, La;De 35 a 44 años;2015T1;21,7
Hombres;17 Rioja, La;De 35 a 44 años;2014T4;22,4
Hombres;17 Rioja, La;De 35 a 44 años;2014T3;22
Hombres;17 Rioja, La;De 35 a 44 años;2014T2;22,3
Hombres;17 Rioja, La;De 35 a 44 años;2014T1;21,6
Hombres;17 Rioja, La;De 35 a 44 años;2013T4;20,5
Hombres;17 Rioja, La;De 35 a 44 años;2013T3;21,2
Hombres;17 Rioja, La;De 35 a 44 años;2013T2;21
Hombres;17 Rioja, La;De 35 a 44 años;2013T1;20,1
Hombres;17 Rioja, La;De 35 a 44 años;2012T4;21,9
Hombres;17 Rioja, La;De 35 a 44 años;2012T3;21,9
Hombres;17 Rioja, La;De 35 a 44 años;2012T2;22
Hombres;17 Rioja, La;De 35 a 44 años;2012T1;22,2
Hombres;17 Rioja, La;De 35 a 44 años;2011T4;21,7
Hombres;17 Rioja, La;De 35 a 44 años;2011T3;22,5
Hombres;17 Rioja, La;De 35 a 44 años;2011T2;22,7
Hombres;17 Rioja, La;De 35 a 44 años;2011T1;21,7
Hombres;17 Rioja, La;De 35 a 44 años;2010T4;23,4
Hombres;17 Rioja, La;De 35 a 44 años;2010T3;23,6
Hombres;17 Rioja, La;De 35 a 44 años;2010T2;23,4
Hombres;17 Rioja, La;De 35 a 44 años;2010T1;22
Hombres;17 Rioja, La;De 35 a 44 años;2009T4;21,8
Hombres;17 Rioja, La;De 35 a 44 años;2009T3;23
Hombres;17 Rioja, La;De 35 a 44 años;2009T2;23,7
Hombres;17 Rioja, La;De 35 a 44 años;2009T1;23,8
Hombres;17 Rioja, La;De 35 a 44 años;2008T4;24,7
Hombres;17 Rioja, La;De 35 a 44 años;2008T3;24,7
Hombres;17 Rioja, La;De 35 a 44 años;2008T2;25,2
Hombres;17 Rioja, La;De 35 a 44 años;2008T1;24,7
Hombres;17 Rioja, La;De 35 a 44 años;2007T4;25,2
Hombres;17 Rioja, La;De 35 a 44 años;2007T3;25,1
Hombres;17 Rioja, La;De 35 a 44 años;2007T2;25,4
Hombres;17 Rioja, La;De 35 a 44 años;2007T1;25,3
Hombres;17 Rioja, La;De 35 a 44 años;2006T4;24,5
Hombres;17 Rioja, La;De 35 a 44 años;2006T3;23,6
Hombres;17 Rioja, La;De 35 a 44 años;2006T2;23
Hombres;17 Rioja, La;De 35 a 44 años;2006T1;23
Hombres;17 Rioja, La;De 35 a 44 años;2005T4;23,6
Hombres;17 Rioja, La;De 35 a 44 años;2005T3;24,3
Hombres;17 Rioja, La;De 35 a 44 años;2005T2;23,3
Hombres;17 Rioja, La;De 35 a 44 años;2005T1;22,8
Hombres;17 Rioja, La;De 35 a 44 años;2004T4;22,6
Hombres;17 Rioja, La;De 35 a 44 años;2004T3;22,1
Hombres;17 Rioja, La;De 35 a 44 años;2004T2;21,8
Hombres;17 Rioja, La;De 35 a 44 años;2004T1;21,9
Hombres;17 Rioja, La;De 35 a 44 años;2003T4;21,7
Hombres;17 Rioja, La;De 35 a 44 años;2003T3;21,9
Hombres;17 Rioja, La;De 35 a 44 años;2003T2;21,7
Hombres;17 Rioja, La;De 35 a 44 años;2003T1;21,9
Hombres;17 Rioja, La;De 35 a 44 años;2002T4;21,5
Hombres;17 Rioja, La;De 35 a 44 años;2002T3;21
Hombres;17 Rioja, La;De 35 a 44 años;2002T2;20,6
Hombres;17 Rioja, La;De 35 a 44 años;2002T1;20,7
Hombres;17 Rioja, La;De 45 a 54 años;2024T3;23,5
Hombres;17 Rioja, La;De 45 a 54 años;2024T2;23,8
Hombres;17 Rioja, La;De 45 a 54 años;2024T1;23,7
Hombres;17 Rioja, La;De 45 a 54 años;2023T4;23,6
Hombres;17 Rioja, La;De 45 a 54 años;2023T3;23
Hombres;17 Rioja, La;De 45 a 54 años;2023T2;24,1
Hombres;17 Rioja, La;De 45 a 54 años;2023T1;24,1
Hombres;17 Rioja, La;De 45 a 54 años;2022T4;24,5
Hombres;17 Rioja, La;De 45 a 54 años;2022T3;24
Hombres;17 Rioja, La;De 45 a 54 años;2022T2;23,7
Hombres;17 Rioja, La;De 45 a 54 años;2022T1;23,7
Hombres;17 Rioja, La;De 45 a 54 años;2021T4;23,3
Hombres;17 Rioja, La;De 45 a 54 años;2021T3;22,6
Hombres;17 Rioja, La;De 45 a 54 años;2021T2;22,9
Hombres;17 Rioja, La;De 45 a 54 años;2021T1;21,4
Hombres;17 Rioja, La;De 45 a 54 años;2020T4;22,4
Hombres;17 Rioja, La;De 45 a 54 años;2020T3;21,6
Hombres;17 Rioja, La;De 45 a 54 años;2020T2;20,8
Hombres;17 Rioja, La;De 45 a 54 años;2020T1;20,8
Hombres;17 Rioja, La;De 45 a 54 años;2019T4;21,6
Hombres;17 Rioja, La;De 45 a 54 años;2019T3;21,5
Hombres;17 Rioja, La;De 45 a 54 años;2019T2;22
Hombres;17 Rioja, La;De 45 a 54 años;2019T1;22,2
Hombres;17 Rioja, La;De 45 a 54 años;2018T4;22,4
Hombres;17 Rioja, La;De 45 a 54 años;2018T3;21,9
Hombres;17 Rioja, La;De 45 a 54 años;2018T2;22
Hombres;17 Rioja, La;De 45 a 54 años;2018T1;21,5
Hombres;17 Rioja, La;De 45 a 54 años;2017T4;21,6
Hombres;17 Rioja, La;De 45 a 54 años;2017T3;19,8
Hombres;17 Rioja, La;De 45 a 54 años;2017T2;20,8
Hombres;17 Rioja, La;De 45 a 54 años;2017T1;20,3
Hombres;17 Rioja, La;De 45 a 54 años;2016T4;21
Hombres;17 Rioja, La;De 45 a 54 años;2016T3;20,5
Hombres;17 Rioja, La;De 45 a 54 años;2016T2;20,2
Hombres;17 Rioja, La;De 45 a 54 años;2016T1;19,8
Hombres;17 Rioja, La;De 45 a 54 años;2015T4;19,7
Hombres;17 Rioja, La;De 45 a 54 años;2015T3;20
Hombres;17 Rioja, La;De 45 a 54 años;2015T2;20,4
Hombres;17 Rioja, La;De 45 a 54 años;2015T1;19,9
Hombres;17 Rioja, La;De 45 a 54 años;2014T4;19,7
Hombres;17 Rioja, La;De 45 a 54 años;2014T3;20
Hombres;17 Rioja, La;De 45 a 54 años;2014T2;20
Hombres;17 Rioja, La;De 45 a 54 años;2014T1;18,8
Hombres;17 Rioja, La;De 45 a 54 años;2013T4;18,3
Hombres;17 Rioja, La;De 45 a 54 años;2013T3;19,4
Hombres;17 Rioja, La;De 45 a 54 años;2013T2;18,5
